"dataset","variable","occurrence_count","product_count","table_count","type","official_descriptions","status","populated_occurrence_count","synthetic_structural_occurrence_count","unsupported_private_codeframe_occurrence_count","implementation_class","determination_rule","evidence_source","evidence_url","caveat","candidate_status","candidate_rule","candidate_evidence_source","candidate_evidence_url","candidate_caveat"
"ATO_CR","ADDR_STS_CD",5,1,5,"character","Address status code (active / inactive )","populated",5,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_ato_cr_source_value() derives the named client/address status, address role, month-year of birth, or May-scope indicator from the person spine and deterministic keys.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_CR","ADDR_TYP",1,1,1,"character","Address type (e.g. postal or residential)","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_ato_cr_source_value() derives the named client/address status, address role, month-year of birth, or May-scope indicator from the person spine and deterministic keys.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_CR","ADR_TYP",4,1,4,"character","Type of address (e.g. residential postal etc.)","populated",4,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_ato_cr_source_value() derives the named client/address status, address role, month-year of birth, or May-scope indicator from the person spine and deterministic keys.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_CR","CLNT_STS_CD",4,1,4,"character","Client staus code","populated",4,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_ato_cr_source_value() derives the named client/address status, address role, month-year of birth, or May-scope indicator from the person spine and deterministic keys.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_CR","DOB_MONYYYY",4,1,4,"character","Month and year of birth in MonYYYY format","populated",4,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_ato_cr_source_value() derives the named client/address status, address role, month-year of birth, or May-scope indicator from the person spine and deterministic keys.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_CR","IN_MAY_22",1,1,1,"character","Indicates address was coded to the May 2022 ASGS index","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_ato_cr_source_value() derives the named client/address status, address role, month-year of birth, or May-scope indicator from the person spine and deterministic keys.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_CR","IN_MAY_23",1,1,1,"character","Indicates address was coded to the May 2022 ASGS index","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_ato_cr_source_value() derives the named client/address status, address role, month-year of birth, or May-scope indicator from the person spine and deterministic keys.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_CR","IN_MAY_24",2,1,2,"character","Indicates address was coded to the May 2024 ASGS index","populated",2,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_ato_cr_source_value() derives the named client/address status, address role, month-year of birth, or May-scope indicator from the person spine and deterministic keys.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_CR","IN_MAY_25",1,1,1,"character","Indicates address was coded to the May 2025 ASGS index","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_ato_cr_source_value() derives the named client/address status, address role, month-year of birth, or May-scope indicator from the person spine and deterministic keys.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"ATO_CR","POSTALTYPE",5,1,5,"character","Type of postal address","unsupported_private_codeframe",0,0,5,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/person-level-integrated-data-asset-plida","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","AGE_PNSN_ACTN_CD",5,5,5,"character","Age pension action code","unsupported_private_codeframe",0,0,5,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","AGE_RANGE",3,3,3,"character","AGE RANGE | Age range","unsupported_private_codeframe",0,0,3,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","AMDT_CD",1,1,1,"character","Amendment code","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","ASSBL_GOVT_INDY_PMTS_NPP_CD",17,15,17,"character","Assessable govt industry payments - non-primary production - type","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","ASSBL_GOVT_INDY_PMTS_PP_CD",17,15,17,"character","Assessable govt industry payments - primary production - type","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","BBI_ELGBL_AST_BBI_CD",1,1,1,"character","Backing business investment - Are you making a choice to opt out of backing business _x000D_ investment for some or all of your eligible assets?","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","implemented_official_cross_asset_codeframe","Use character codes 5, 10 and 15 for some eligible assets, all eligible assets and no opt-out; preserve invalid/no response as missing.","inst/blade_metadata/variables.csv, Table 6 Business Income Tax valid responses (official April 2026 BLADE DIL snapshot)","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/business-longitudinal-analysis-data-environment-blade","The BLADE item has an i_ prefix and numeric storage while PLIDA stores character. The implementation stores the code numbers as character."
"PIT_ITR","BUS_LSS_ACTY1_TYP_CD",16,14,16,"character","Business loss for activity 1 - type of loss","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","BUS_LSS_ACTY2_TYP_CD",16,14,16,"character","Business loss for activity 2 - type of loss","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","BUS_LSS_ACTY3_TYP_CD",16,14,16,"character","Business loss for activity 3 - type of loss","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","BUS_LSSACTY1_PSHPORSOLETRDR_CD",16,14,16,"character","Business loss for activity 1 - partnership or sole trader","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","BUS_LSSACTY2_PSHPORSOLETRDR_CD",16,14,16,"character","Business loss for activity 2 - partnership or sole trader","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","BUS_LSSACTY3_PSHPORSOLETRDR_CD",16,14,16,"character","Business loss for activity 3 - partnership or sole trader","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","BUSINESS_MARKET_SEGMENT",8,6,8,"character","Business market segment","populated",8,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","implemented_official_cross_asset_codeframe","Use GOV, LGE, SME, INB, MIC and NFP. Derive INB for non-business individuals and use linked business/employer state when available.","inst/blade_metadata/variables.csv, Table 6 Business Income Tax valid responses (official April 2026 BLADE DIL snapshot)","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/business-longitudinal-analysis-data-environment-blade","The exact concept matches, but the PLIDA 2023-24 occurrence extends one year beyond the checked-in BLADE availability list."
"PIT_ITR","CESD_OR_CMNCD_BUS_STS_CD",16,14,16,"character","Status of your business","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","CLOSG_STK_ACTN_CD",17,15,17,"character","Closing stock - total - type","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","DPRCTN_EXPNS_CD",1,1,1,"character","Depreciation expenses - code","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","ETP_TYP_CD",17,15,17,"character","Type of taxable employment termination payment","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","EXTRACT_REF",10,9,10,"character","ATO data extract time | Vintage of extract | Ato data extract time","populated",10,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","GEOCODE_INDEX",2,2,2,"character","","unsupported_private_codeframe",0,0,2,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","HAD_SPS_CRNT_FY_DAYS",17,15,17,"character","Part-year spouse days","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","HAD_SPS_CRNT_FY_FULL_PERD_CD",17,15,17,"character","Did you have a spouse for the full year?","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","HLTH_FND_CD",1,1,1,"character","Private Health Insurance - Health Fund ID1","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","implemented_current_public_codeframe","Sample a three-letter ATO health-insurer ID from a public current register, consistently across a person's policy fields.","Australian Government privatehealth.gov.au insurer register; ATO 2020 pre-filling report specification","https://www.privatehealth.gov.au/dynamic/Insurer/Index/","The package uses the current public register for all DIL years. The source does not provide year-specific insurer codes for 2009-10 to 2023-24."
"PIT_ITR","HLTH_FND_CD_1",16,14,16,"character","Private Health Insurance - Health Fund ID1 | Private health insurance - health fund id1","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","implemented_current_public_codeframe","Sample a three-letter ATO health-insurer ID from a public current register, consistently across a person's policy fields.","Australian Government privatehealth.gov.au insurer register; ATO 2020 pre-filling report specification","https://www.privatehealth.gov.au/dynamic/Insurer/Index/","The package uses the current public register for all DIL years. The source does not provide year-specific insurer codes for 2009-10 to 2023-24."
"PIT_ITR","HLTH_FND_CD_2",16,14,16,"character","Private Health Insurance - Health Fund ID2 | Private health insurance - health fund id2","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","implemented_current_public_codeframe","Sample a three-letter ATO health-insurer ID from a public current register, consistently across a person's policy fields.","Australian Government privatehealth.gov.au insurer register; ATO 2020 pre-filling report specification","https://www.privatehealth.gov.au/dynamic/Insurer/Index/","The package uses the current public register for all DIL years. The source does not provide year-specific insurer codes for 2009-10 to 2023-24."
"PIT_ITR","HLTH_FND_CD_3",16,14,16,"character","Private Health Insurance - Health Fund ID3 | Private health insurance - health fund id3","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","implemented_current_public_codeframe","Sample a three-letter ATO health-insurer ID from a public current register, consistently across a person's policy fields.","Australian Government privatehealth.gov.au insurer register; ATO 2020 pre-filling report specification","https://www.privatehealth.gov.au/dynamic/Insurer/Index/","The package uses the current public register for all DIL years. The source does not provide year-specific insurer codes for 2009-10 to 2023-24."
